seed,fold,scope,kind,alpha_WM,alpha_FI,lambda_amp,lambda_prior,restart,final_loss,steps,converged,chosen
3939,0,C2_la1.0_lp0.01_if1,MT,,,1.0,0.01,0,0.6248213146989087,404,True,False
3939,0,C2_la1.0_lp0.01_if1,MT,,,1.0,0.01,1,0.5669381123483482,560,True,True
3939,0,C2_la1.0_lp0.01_if2,MT,,,1.0,0.01,0,0.6409139131522497,479,True,False
3939,0,C2_la1.0_lp0.01_if2,MT,,,1.0,0.01,1,0.5689993804045611,516,True,True
3939,0,C2_la1.0_lp0.1_if0,MT,,,1.0,0.1,0,0.9260054998128392,582,True,True
3939,0,C2_la1.0_lp0.1_if0,MT,,,1.0,0.1,1,0.9409443476361706,442,True,False
3939,0,C2_la1.0_lp0.1_if1,MT,,,1.0,0.1,0,0.9586590853251618,568,True,False
3939,0,C2_la1.0_lp0.1_if1,MT,,,1.0,0.1,1,0.9459029598693987,508,True,True
3939,0,C2_la1.0_lp0.1_if2,MT,,,1.0,0.1,0,1.011248466413105,268,True,False
3939,0,C2_la1.0_lp0.1_if2,MT,,,1.0,0.1,1,0.9552919130397695,944,True,True
3939,0,C2_la1.0_lp1.0_if0,MT,,,1.0,1.0,0,7.436824065644437,200,True,True
3939,0,C2_la1.0_lp1.0_if0,MT,,,1.0,1.0,1,12.168631907580236,200,True,False
3939,0,C2_la1.0_lp1.0_if1,MT,,,1.0,1.0,0,7.607181357695203,200,True,True
3939,0,C2_la1.0_lp1.0_if1,MT,,,1.0,1.0,1,12.541439578580354,200,True,False
3939,0,C2_la1.0_lp1.0_if2,MT,,,1.0,1.0,0,7.554495146679649,200,True,True
3939,0,C2_la1.0_lp1.0_if2,MT,,,1.0,1.0,1,12.549506493702957,200,True,False
3939,0,C2_la10.0_lp0.01_if0,MT,,,10.0,0.01,0,1.2879893596553909,417,True,False
3939,0,C2_la10.0_lp0.01_if0,MT,,,10.0,0.01,1,1.237913469414395,386,True,True
3939,0,C2_la10.0_lp0.01_if1,MT,,,10.0,0.01,0,1.2702898199851689,481,True,True
3939,0,C2_la10.0_lp0.01_if1,MT,,,10.0,0.01,1,1.291002475717484,287,True,False
3939,0,C2_la10.0_lp0.01_if2,MT,,,10.0,0.01,0,1.335040973014729,408,True,True
3939,0,C2_la10.0_lp0.01_if2,MT,,,10.0,0.01,1,1.4157935482924286,358,True,False
3939,0,C2_la10.0_lp0.1_if0,MT,,,10.0,0.1,0,1.6657702829823835,645,True,False
3939,0,C2_la10.0_lp0.1_if0,MT,,,10.0,0.1,1,1.6552315092773093,218,True,True
3939,0,C2_la10.0_lp0.1_if1,MT,,,10.0,0.1,0,1.7261669059172058,377,True,False
3939,0,C2_la10.0_lp0.1_if1,MT,,,10.0,0.1,1,1.6805064097823754,370,True,True
3939,0,C2_la10.0_lp0.1_if2,MT,,,10.0,0.1,0,1.7550664855743552,668,True,True
3939,0,C2_la10.0_lp0.1_if2,MT,,,10.0,0.1,1,1.7887363963141516,253,True,False
3939,0,C2_la10.0_lp1.0_if0,MT,,,10.0,1.0,0,8.334823290330633,200,True,True
3939,0,C2_la10.0_lp1.0_if0,MT,,,10.0,1.0,1,14.555149014807167,200,True,False
3939,0,C2_la10.0_lp1.0_if1,MT,,,10.0,1.0,0,8.346118128231057,200,True,True
3939,0,C2_la10.0_lp1.0_if1,MT,,,10.0,1.0,1,14.549134356985803,200,True,False
3939,0,C2_la10.0_lp1.0_if2,MT,,,10.0,1.0,0,8.34537680188501,200,True,True
3939,0,C2_la10.0_lp1.0_if2,MT,,,10.0,1.0,1,14.505238395178232,200,True,False
3939,0,C3_la0.1_lp0.01_if0,MT,,,0.1,0.01,0,0.14090530018305022,980,True,False
3939,0,C3_la0.1_lp0.01_if0,MT,,,0.1,0.01,1,0.1399874216779387,1256,True,True
3939,0,C3_la0.1_lp0.01_if1,MT,,,0.1,0.01,0,0.1386148687906367,1500,False,True
3939,0,C3_la0.1_lp0.01_if1,MT,,,0.1,0.01,1,0.16072880612934864,1500,False,False
3939,0,C3_la0.1_lp0.01_if2,MT,,,0.1,0.01,0,0.14026232679638734,754,True,False
3939,0,C3_la0.1_lp0.01_if2,MT,,,0.1,0.01,1,0.1302999106565416,1500,False,True
3939,0,C3_la0.1_lp0.1_if0,MT,,,0.1,0.1,0,0.5036155803722951,1273,True,False
3939,0,C3_la0.1_lp0.1_if0,MT,,,0.1,0.1,1,0.494329333614678,1360,True,True
3939,0,C3_la0.1_lp0.1_if1,MT,,,0.1,0.1,0,0.4990671300874243,613,True,False
3939,0,C3_la0.1_lp0.1_if1,MT,,,0.1,0.1,1,0.49711982288049017,1098,True,True
3939,0,C3_la0.1_lp0.1_if2,MT,,,0.1,0.1,0,0.5026790532851726,917,True,True
3939,0,C3_la0.1_lp0.1_if2,MT,,,0.1,0.1,1,0.5464398078417387,1500,False,False
3939,0,C3_la0.1_lp1.0_if0,MT,,,0.1,1.0,0,11.56594879331902,200,True,False
3939,0,C3_la0.1_lp1.0_if0,MT,,,0.1,1.0,1,6.766699665616911,200,True,True
3939,0,C3_la0.1_lp1.0_if1,MT,,,0.1,1.0,0,11.465595647643235,200,True,False
3939,0,C3_la0.1_lp1.0_if1,MT,,,0.1,1.0,1,6.7070961734150085,200,True,True
3939,0,C3_la0.1_lp1.0_if2,MT,,,0.1,1.0,0,11.198515446481029,200,True,False
3939,0,C3_la0.1_lp1.0_if2,MT,,,0.1,1.0,1,6.674143632796577,200,True,True
3939,0,C3_la1.0_lp0.01_if0,MT,,,1.0,0.01,0,0.5651180911061051,556,True,True
3939,0,C3_la1.0_lp0.01_if0,MT,,,1.0,0.01,1,0.6327564692448479,319,True,False
3939,0,C3_la1.0_lp0.01_if1,MT,,,1.0,0.01,0,0.6554365110290213,324,True,False
3939,0,C3_la1.0_lp0.01_if1,MT,,,1.0,0.01,1,0.5814241518426118,331,True,True
3939,0,C3_la1.0_lp0.01_if2,MT,,,1.0,0.01,0,0.6690689874198418,345,True,False
3939,0,C3_la1.0_lp0.01_if2,MT,,,1.0,0.01,1,0.578785263361765,469,True,True
3939,0,C3_la1.0_lp0.1_if0,MT,,,1.0,0.1,0,0.9499666781250374,850,True,False
3939,0,C3_la1.0_lp0.1_if0,MT,,,1.0,0.1,1,0.8872114745690989,946,True,True
3939,0,C3_la1.0_lp0.1_if1,MT,,,1.0,0.1,0,0.957015354080365,539,True,False
3939,0,C3_la1.0_lp0.1_if1,MT,,,1.0,0.1,1,0.9147410175598949,465,True,True
3939,0,C3_la1.0_lp0.1_if2,MT,,,1.0,0.1,0,0.9297722709008225,428,True,True
3939,0,C3_la1.0_lp0.1_if2,MT,,,1.0,0.1,1,0.9982787641464419,353,True,False
3939,0,C3_la1.0_lp1.0_if0,MT,,,1.0,1.0,0,12.18196898926834,200,True,False
3939,0,C3_la1.0_lp1.0_if0,MT,,,1.0,1.0,1,7.489729490212126,200,True,True
3939,0,C3_la1.0_lp1.0_if1,MT,,,1.0,1.0,0,12.09481302259393,200,True,False
3939,0,C3_la1.0_lp1.0_if1,MT,,,1.0,1.0,1,7.605049236572638,200,True,True
3939,0,C3_la1.0_lp1.0_if2,MT,,,1.0,1.0,0,12.30122545841794,200,True,False
3939,0,C3_la1.0_lp1.0_if2,MT,,,1.0,1.0,1,7.584178143503415,200,True,True
3939,0,C3_la10.0_lp0.01_if0,MT,,,10.0,0.01,0,1.3647707071101467,244,True,False
3939,0,C3_la10.0_lp0.01_if0,MT,,,10.0,0.01,1,1.26971459143373,408,True,True
3939,0,C3_la10.0_lp0.01_if1,MT,,,10.0,0.01,0,1.2724334278718523,505,True,True
3939,0,C3_la10.0_lp0.01_if1,MT,,,10.0,0.01,1,1.3078440544844436,281,True,False
3939,0,C3_la10.0_lp0.01_if2,MT,,,10.0,0.01,0,1.3110499958658686,582,True,True
3939,0,C3_la10.0_lp0.01_if2,MT,,,10.0,0.01,1,1.443922632318471,201,True,False
3939,0,C3_la10.0_lp0.1_if0,MT,,,10.0,0.1,0,1.7563860144525054,200,True,False
3939,0,C3_la10.0_lp0.1_if0,MT,,,10.0,0.1,1,1.7170610044951482,286,True,True
3939,0,C3_la10.0_lp0.1_if1,MT,,,10.0,0.1,0,1.6474967277229096,253,True,True
3939,0,C3_la10.0_lp0.1_if1,MT,,,10.0,0.1,1,1.6748107529996017,304,True,False
3939,0,C3_la10.0_lp0.1_if2,MT,,,10.0,0.1,0,1.7539333529096197,252,True,False
3939,0,C3_la10.0_lp0.1_if2,MT,,,10.0,0.1,1,1.7139825175342067,479,True,True
3939,0,C3_la10.0_lp1.0_if0,MT,,,10.0,1.0,0,12.943336051425002,200,True,False
3939,0,C3_la10.0_lp1.0_if0,MT,,,10.0,1.0,1,8.106520777025532,200,True,True
3939,0,C3_la10.0_lp1.0_if1,MT,,,10.0,1.0,0,12.962446771943693,200,True,False
3939,0,C3_la10.0_lp1.0_if1,MT,,,10.0,1.0,1,8.141065153466084,200,True,True
3939,0,C3_la10.0_lp1.0_if2,MT,,,10.0,1.0,0,12.963146668691191,200,True,False
3939,0,C3_la10.0_lp1.0_if2,MT,,,10.0,1.0,1,8.139263919987863,200,True,True
3939,0,C4_la0.1_lp0.01_if0,MT,,,0.1,0.01,0,0.15679081044761062,545,True,False
3939,0,C4_la0.1_lp0.01_if0,MT,,,0.1,0.01,1,0.13751148007328418,1500,False,True
3939,0,C4_la0.1_lp0.01_if1,MT,,,0.1,0.01,0,0.16499069722249435,1282,True,False
3939,0,C4_la0.1_lp0.01_if1,MT,,,0.1,0.01,1,0.15521361568582584,1283,True,True
3939,0,C4_la0.1_lp0.01_if2,MT,,,0.1,0.01,0,0.1496913401295609,1062,True,False
3939,0,C4_la0.1_lp0.01_if2,MT,,,0.1,0.01,1,0.1393470003021194,998,True,True
3939,0,C4_la0.1_lp0.1_if0,MT,,,0.1,0.1,0,0.7071480898307145,277,True,True
3939,0,C4_la0.1_lp0.1_if0,MT,,,0.1,0.1,1,0.8456450858956162,200,True,False
3939,0,C4_la0.1_lp0.1_if1,MT,,,0.1,0.1,0,0.6757069357875694,603,True,False
3939,0,C4_la0.1_lp0.1_if1,MT,,,0.1,0.1,1,0.6615003174883619,584,True,True
3939,0,C4_la0.1_lp0.1_if2,MT,,,0.1,0.1,0,0.7005658209627488,323,True,True
3939,0,C4_la0.1_lp0.1_if2,MT,,,0.1,0.1,1,0.773649412888354,200,True,False
3939,0,C4_la0.1_lp1.0_if0,MT,,,0.1,1.0,0,22.402962783452715,200,True,False
3939,0,C4_la0.1_lp1.0_if0,MT,,,0.1,1.0,1,8.390314197508003,200,True,True
3939,0,C4_la0.1_lp1.0_if1,MT,,,0.1,1.0,0,21.68535842497671,200,True,False
3939,0,C4_la0.1_lp1.0_if1,MT,,,0.1,1.0,1,8.410552189756856,200,True,True
3939,0,C4_la0.1_lp1.0_if2,MT,,,0.1,1.0,0,22.031814029898065,200,True,False
3939,0,C4_la0.1_lp1.0_if2,MT,,,0.1,1.0,1,8.435836492569692,200,True,True
3939,0,C4_la1.0_lp0.01_if0,MT,,,1.0,0.01,0,0.5668761347550076,525,True,False
3939,0,C4_la1.0_lp0.01_if0,MT,,,1.0,0.01,1,0.5320202948361884,439,True,True
3939,0,C4_la1.0_lp0.01_if1,MT,,,1.0,0.01,0,0.6384707982358246,440,True,False
3939,0,C4_la1.0_lp0.01_if1,MT,,,1.0,0.01,1,0.6206290006398696,282,True,True
3939,0,C4_la1.0_lp0.01_if2,MT,,,1.0,0.01,0,0.6438117544324937,559,True,False
3939,0,C4_la1.0_lp0.01_if2,MT,,,1.0,0.01,1,0.5777520706285183,445,True,True
3939,0,C4_la1.0_lp0.1_if0,MT,,,1.0,0.1,0,1.1494241278538666,411,True,False
3939,0,C4_la1.0_lp0.1_if0,MT,,,1.0,0.1,1,1.1371038745595579,513,True,True
3939,0,C4_la1.0_lp0.1_if1,MT,,,1.0,0.1,0,1.0549569991382741,429,True,False
3939,0,C4_la1.0_lp0.1_if1,MT,,,1.0,0.1,1,1.019382835801923,627,True,True
3939,0,C4_la1.0_lp0.1_if2,MT,,,1.0,0.1,0,1.0116819576154368,617,True,True
3939,0,C4_la1.0_lp0.1_if2,MT,,,1.0,0.1,1,1.0707492000767336,875,True,False
3939,0,C4_la1.0_lp1.0_if0,MT,,,1.0,1.0,0,23.6907797691627,200,True,False
3939,0,C4_la1.0_lp1.0_if0,MT,,,1.0,1.0,1,9.328539360648378,200,True,True
3939,0,C4_la1.0_lp1.0_if1,MT,,,1.0,1.0,0,23.365765271002857,200,True,False
3939,0,C4_la1.0_lp1.0_if1,MT,,,1.0,1.0,1,9.391977056670648,200,True,True
3939,0,C4_la1.0_lp1.0_if2,MT,,,1.0,1.0,0,23.748202609899618,200,True,False
3939,0,C4_la1.0_lp1.0_if2,MT,,,1.0,1.0,1,9.379398524017658,200,True,True
3939,0,C4_la10.0_lp0.01_if0,MT,,,10.0,0.01,0,1.2734385487208089,556,True,False
3939,0,C4_la10.0_lp0.01_if0,MT,,,10.0,0.01,1,1.257589784171484,446,True,True
3939,0,C4_la10.0_lp0.01_if1,MT,,,10.0,0.01,0,1.2801715836177208,317,True,True
3939,0,C4_la10.0_lp0.01_if1,MT,,,10.0,0.01,1,1.2839929894107296,374,True,False
3939,0,C4_la10.0_lp0.01_if2,MT,,,10.0,0.01,0,1.3493232014020313,405,True,True
3939,0,C4_la10.0_lp0.01_if2,MT,,,10.0,0.01,1,1.5210058492525391,407,True,False
3939,0,C4_la10.0_lp0.1_if0,MT,,,10.0,0.1,0,2.015179022484986,429,True,False
3939,0,C4_la10.0_lp0.1_if0,MT,,,10.0,0.1,1,1.7245207897950103,923,True,True
3939,0,C4_la10.0_lp0.1_if1,MT,,,10.0,0.1,0,1.8139988721859697,223,True,False
3939,0,C4_la10.0_lp0.1_if1,MT,,,10.0,0.1,1,1.7862817065434746,352,True,True
3939,0,C4_la10.0_lp0.1_if2,MT,,,10.0,0.1,0,2.0813008406470574,200,True,False
3939,0,C4_la10.0_lp0.1_if2,MT,,,10.0,0.1,1,1.9806092289766601,363,True,True
3939,0,C4_la10.0_lp1.0_if0,MT,,,10.0,1.0,0,24.152184510438058,200,True,False
3939,0,C4_la10.0_lp1.0_if0,MT,,,10.0,1.0,1,9.726838038863319,200,True,True
3939,0,C4_la10.0_lp1.0_if1,MT,,,10.0,1.0,0,24.16252915592495,200,True,False
3939,0,C4_la10.0_lp1.0_if1,MT,,,10.0,1.0,1,9.726521192771965,200,True,True
3939,0,C4_la10.0_lp1.0_if2,MT,,,10.0,1.0,0,24.164580039028714,200,True,False
3939,0,C4_la10.0_lp1.0_if2,MT,,,10.0,1.0,1,9.727499186176457,200,True,True
3939,0,B0_WM_la0.1_lp0.0_if0,ST_WM,,,0.1,0.0,0,0.027523805069208023,368,True,False
3939,0,B0_WM_la0.1_lp0.0_if0,ST_WM,,,0.1,0.0,1,0.023563897196207627,635,True,True
3939,0,B0_WM_la0.1_lp0.0_if1,ST_WM,,,0.1,0.0,0,0.02526901685658155,617,True,True
3939,0,B0_WM_la0.1_lp0.0_if1,ST_WM,,,0.1,0.0,1,0.0254362230364135,924,True,False
3939,0,B0_WM_la0.1_lp0.0_if2,ST_WM,,,0.1,0.0,0,0.026617343152718912,1014,True,True
3939,0,B0_WM_la0.1_lp0.0_if2,ST_WM,,,0.1,0.0,1,0.027800588966772174,819,True,False
3939,0,B0_WM_la1.0_lp0.0_if0,ST_WM,,,1.0,0.0,0,0.18519516431590677,248,True,False
3939,0,B0_WM_la1.0_lp0.0_if0,ST_WM,,,1.0,0.0,1,0.16782481092012627,533,True,True
3939,0,B0_WM_la1.0_lp0.0_if1,ST_WM,,,1.0,0.0,0,0.2114629385339862,567,True,False
3939,0,B0_WM_la1.0_lp0.0_if1,ST_WM,,,1.0,0.0,1,0.1997957267899527,740,True,True
3939,0,B0_WM_la1.0_lp0.0_if2,ST_WM,,,1.0,0.0,0,0.23138294790811992,200,True,False
3939,0,B0_WM_la1.0_lp0.0_if2,ST_WM,,,1.0,0.0,1,0.22202796517766496,210,True,True
3939,0,B0_WM_la10.0_lp0.0_if0,ST_WM,,,10.0,0.0,0,0.6702585185273628,200,True,False
3939,0,B0_WM_la10.0_lp0.0_if0,ST_WM,,,10.0,0.0,1,0.5851993934934598,224,True,True
3939,0,B0_WM_la10.0_lp0.0_if1,ST_WM,,,10.0,0.0,0,0.6723062106410604,385,True,False
3939,0,B0_WM_la10.0_lp0.0_if1,ST_WM,,,10.0,0.0,1,0.6509524438147023,487,True,True
3939,0,B0_WM_la10.0_lp0.0_if2,ST_WM,,,10.0,0.0,0,0.6910965079604121,215,True,True
3939,0,B0_WM_la10.0_lp0.0_if2,ST_WM,,,10.0,0.0,1,0.6968801243030076,206,True,False
3939,0,B0_FI_la0.1_lp0.0_if0,ST_FI,,,0.1,0.0,0,0.026345892189620416,473,True,False
3939,0,B0_FI_la0.1_lp0.0_if0,ST_FI,,,0.1,0.0,1,0.025194248962437993,637,True,True
3939,0,B0_FI_la0.1_lp0.0_if1,ST_FI,,,0.1,0.0,0,0.02641596315476094,930,True,True
3939,0,B0_FI_la0.1_lp0.0_if1,ST_FI,,,0.1,0.0,1,0.02997183276784089,739,True,False
3939,0,B0_FI_la0.1_lp0.0_if2,ST_FI,,,0.1,0.0,0,0.02446065163907434,684,True,False
3939,0,B0_FI_la0.1_lp0.0_if2,ST_FI,,,0.1,0.0,1,0.021166031620786972,648,True,True
3939,0,B0_FI_la1.0_lp0.0_if0,ST_FI,,,1.0,0.0,0,0.1920780971217474,437,True,False
3939,0,B0_FI_la1.0_lp0.0_if0,ST_FI,,,1.0,0.0,1,0.14702161452269577,448,True,True
3939,0,B0_FI_la1.0_lp0.0_if1,ST_FI,,,1.0,0.0,0,0.20344556829783617,407,True,True
3939,0,B0_FI_la1.0_lp0.0_if1,ST_FI,,,1.0,0.0,1,0.22579099162865263,200,True,False
3939,0,B0_FI_la1.0_lp0.0_if2,ST_FI,,,1.0,0.0,0,0.1774636167631983,465,True,False
3939,0,B0_FI_la1.0_lp0.0_if2,ST_FI,,,1.0,0.0,1,0.13627974907458584,444,True,True
