seed,fold,scope,kind,alpha_WM,alpha_FI,lambda_amp,lambda_prior,restart,final_loss,steps,converged,chosen
4343,0,C2_la1.0_lp0.1_if1,MT,,,1.0,0.1,1,0.9343250179409851,469,True,True
4343,0,C2_la1.0_lp0.1_if2,MT,,,1.0,0.1,0,0.9237429667634304,381,True,False
4343,0,C2_la1.0_lp0.1_if2,MT,,,1.0,0.1,1,0.9200771918271476,568,True,True
4343,0,C2_la1.0_lp1.0_if0,MT,,,1.0,1.0,0,7.507035873295799,200,True,False
4343,0,C2_la1.0_lp1.0_if0,MT,,,1.0,1.0,1,6.916192147487299,200,True,True
4343,0,C2_la1.0_lp1.0_if1,MT,,,1.0,1.0,0,7.421811003511678,200,True,False
4343,0,C2_la1.0_lp1.0_if1,MT,,,1.0,1.0,1,6.809007374758092,200,True,True
4343,0,C2_la1.0_lp1.0_if2,MT,,,1.0,1.0,0,7.562493421722887,200,True,False
4343,0,C2_la1.0_lp1.0_if2,MT,,,1.0,1.0,1,6.776348669398462,200,True,True
4343,0,C2_la10.0_lp0.01_if0,MT,,,10.0,0.01,0,1.30860335420451,496,True,False
4343,0,C2_la10.0_lp0.01_if0,MT,,,10.0,0.01,1,1.2799921625532693,414,True,True
4343,0,C2_la10.0_lp0.01_if1,MT,,,10.0,0.01,0,1.5273551882744085,200,True,False
4343,0,C2_la10.0_lp0.01_if1,MT,,,10.0,0.01,1,1.2565609273177454,239,True,True
4343,0,C2_la10.0_lp0.01_if2,MT,,,10.0,0.01,0,1.2927860714046806,227,True,False
4343,0,C2_la10.0_lp0.01_if2,MT,,,10.0,0.01,1,1.1929345348439302,355,True,True
4343,0,C2_la10.0_lp0.1_if0,MT,,,10.0,0.1,0,1.730402367683517,219,True,True
4343,0,C2_la10.0_lp0.1_if0,MT,,,10.0,0.1,1,1.734735816008213,228,True,False
4343,0,C2_la10.0_lp0.1_if1,MT,,,10.0,0.1,0,1.7898320255114253,201,True,False
4343,0,C2_la10.0_lp0.1_if1,MT,,,10.0,0.1,1,1.6331143401056758,320,True,True
4343,0,C2_la10.0_lp0.1_if2,MT,,,10.0,0.1,0,1.6842085831596478,284,True,False
4343,0,C2_la10.0_lp0.1_if2,MT,,,10.0,0.1,1,1.5805657684186523,506,True,True
4343,0,C2_la10.0_lp1.0_if0,MT,,,10.0,1.0,0,8.0319049219618,200,True,False
4343,0,C2_la10.0_lp1.0_if0,MT,,,10.0,1.0,1,7.553418608983585,200,True,True
4343,0,C2_la10.0_lp1.0_if1,MT,,,10.0,1.0,0,8.025984399191893,200,True,False
4343,0,C2_la10.0_lp1.0_if1,MT,,,10.0,1.0,1,7.553368586558629,200,True,True
4343,0,C2_la10.0_lp1.0_if2,MT,,,10.0,1.0,0,8.027736082203232,200,True,False
4343,0,C2_la10.0_lp1.0_if2,MT,,,10.0,1.0,1,7.553620104312105,200,True,True
4343,0,C3_la0.1_lp0.01_if0,MT,,,0.1,0.01,0,0.14395094213666304,1462,True,True
4343,0,C3_la0.1_lp0.01_if0,MT,,,0.1,0.01,1,0.14690092331369373,1000,True,False
4343,0,C3_la0.1_lp0.01_if1,MT,,,0.1,0.01,0,0.14564154608920016,543,True,False
4343,0,C3_la0.1_lp0.01_if1,MT,,,0.1,0.01,1,0.13168006624357975,1178,True,True
4343,0,C3_la0.1_lp0.01_if2,MT,,,0.1,0.01,0,0.1361325816073451,1167,True,True
4343,0,C3_la0.1_lp0.01_if2,MT,,,0.1,0.01,1,0.13676978627346506,1293,True,False
4343,0,C3_la0.1_lp0.1_if0,MT,,,0.1,0.1,0,0.4922622536079793,856,True,False
4343,0,C3_la0.1_lp0.1_if0,MT,,,0.1,0.1,1,0.47987740609392737,974,True,True
4343,0,C3_la0.1_lp0.1_if1,MT,,,0.1,0.1,0,0.6161378319619469,200,True,False
4343,0,C3_la0.1_lp0.1_if1,MT,,,0.1,0.1,1,0.49843897804789583,1500,False,True
4343,0,C3_la0.1_lp0.1_if2,MT,,,0.1,0.1,0,0.4842865161741024,884,True,True
4343,0,C3_la0.1_lp0.1_if2,MT,,,0.1,0.1,1,0.49302709107961323,444,True,False
4343,0,C3_la0.1_lp1.0_if0,MT,,,0.1,1.0,0,12.637417842547066,200,True,False
4343,0,C3_la0.1_lp1.0_if0,MT,,,0.1,1.0,1,6.54202134307442,200,True,True
4343,0,C3_la0.1_lp1.0_if1,MT,,,0.1,1.0,0,13.283426940611207,200,True,False
4343,0,C3_la0.1_lp1.0_if1,MT,,,0.1,1.0,1,6.595793075641858,200,True,True
4343,0,C3_la0.1_lp1.0_if2,MT,,,0.1,1.0,0,12.997314806307136,200,True,False
4343,0,C3_la0.1_lp1.0_if2,MT,,,0.1,1.0,1,6.523071194561578,200,True,True
4343,0,C3_la1.0_lp0.01_if0,MT,,,1.0,0.01,0,0.6025066751727699,404,True,True
4343,0,C3_la1.0_lp0.01_if0,MT,,,1.0,0.01,1,0.6775557445999455,235,True,False
4343,0,C3_la1.0_lp0.01_if1,MT,,,1.0,0.01,0,0.6162971345300382,584,True,False
4343,0,C3_la1.0_lp0.01_if1,MT,,,1.0,0.01,1,0.5554666674318496,403,True,True
4343,0,C3_la1.0_lp0.01_if2,MT,,,1.0,0.01,0,0.6135216271378585,357,True,False
4343,0,C3_la1.0_lp0.01_if2,MT,,,1.0,0.01,1,0.5453945531554287,867,True,True
4343,0,C3_la1.0_lp0.1_if0,MT,,,1.0,0.1,0,0.9431253133707811,355,True,True
4343,0,C3_la1.0_lp0.1_if0,MT,,,1.0,0.1,1,0.9560540446273915,404,True,False
4343,0,C3_la1.0_lp0.1_if1,MT,,,1.0,0.1,0,0.9554063837113544,639,True,False
4343,0,C3_la1.0_lp0.1_if1,MT,,,1.0,0.1,1,0.9521293504808992,415,True,True
4343,0,C3_la1.0_lp0.1_if2,MT,,,1.0,0.1,0,0.8848588142151836,476,True,True
4343,0,C3_la1.0_lp0.1_if2,MT,,,1.0,0.1,1,0.9239266282803751,683,True,False
4343,0,C3_la1.0_lp1.0_if0,MT,,,1.0,1.0,0,13.279828839091847,200,True,False
4343,0,C3_la1.0_lp1.0_if0,MT,,,1.0,1.0,1,7.4581184072098194,200,True,True
4343,0,C3_la1.0_lp1.0_if1,MT,,,1.0,1.0,0,14.490312553090352,200,True,False
4343,0,C3_la1.0_lp1.0_if1,MT,,,1.0,1.0,1,7.324764831360494,200,True,True
4343,0,C3_la1.0_lp1.0_if2,MT,,,1.0,1.0,0,14.368129647648919,200,True,False
4343,0,C3_la1.0_lp1.0_if2,MT,,,1.0,1.0,1,7.251352838737549,200,True,True
4343,0,C3_la10.0_lp0.01_if0,MT,,,10.0,0.01,0,1.3776213801971582,311,True,False
4343,0,C3_la10.0_lp0.01_if0,MT,,,10.0,0.01,1,1.2781204814875444,448,True,True
4343,0,C3_la10.0_lp0.01_if1,MT,,,10.0,0.01,0,1.5094935792252357,200,True,False
4343,0,C3_la10.0_lp0.01_if1,MT,,,10.0,0.01,1,1.2567510016833956,399,True,True
4343,0,C3_la10.0_lp0.01_if2,MT,,,10.0,0.01,0,1.26735165022638,380,True,False
4343,0,C3_la10.0_lp0.01_if2,MT,,,10.0,0.01,1,1.2112735991541976,428,True,True
4343,0,C3_la10.0_lp0.1_if0,MT,,,10.0,0.1,0,1.71131439434319,347,True,True
4343,0,C3_la10.0_lp0.1_if0,MT,,,10.0,0.1,1,1.7443084083871203,200,True,False
4343,0,C3_la10.0_lp0.1_if1,MT,,,10.0,0.1,0,1.7596894861096817,294,True,False
4343,0,C3_la10.0_lp0.1_if1,MT,,,10.0,0.1,1,1.646531185756918,381,True,True
4343,0,C3_la10.0_lp0.1_if2,MT,,,10.0,0.1,0,1.6563459563224723,252,True,False
4343,0,C3_la10.0_lp0.1_if2,MT,,,10.0,0.1,1,1.6043005480876813,747,True,True
4343,0,C3_la10.0_lp1.0_if0,MT,,,10.0,1.0,0,15.029006401378059,200,True,False
4343,0,C3_la10.0_lp1.0_if0,MT,,,10.0,1.0,1,8.015422743940565,200,True,True
4343,0,C3_la10.0_lp1.0_if1,MT,,,10.0,1.0,0,15.025327612324965,200,True,False
4343,0,C3_la10.0_lp1.0_if1,MT,,,10.0,1.0,1,8.015365495341367,200,True,True
4343,0,C3_la10.0_lp1.0_if2,MT,,,10.0,1.0,0,15.024167883136382,200,True,False
4343,0,C3_la10.0_lp1.0_if2,MT,,,10.0,1.0,1,8.015525679992002,200,True,True
4343,0,C4_la0.1_lp0.01_if0,MT,,,0.1,0.01,0,0.14677146719676723,1500,False,True
4343,0,C4_la0.1_lp0.01_if0,MT,,,0.1,0.01,1,0.16695476353666722,529,True,False
4343,0,C4_la0.1_lp0.01_if1,MT,,,0.1,0.01,0,0.15104145378738915,753,True,False
4343,0,C4_la0.1_lp0.01_if1,MT,,,0.1,0.01,1,0.13974156533687548,1420,True,True
4343,0,C4_la0.1_lp0.01_if2,MT,,,0.1,0.01,0,0.14154231691285227,1500,False,False
4343,0,C4_la0.1_lp0.01_if2,MT,,,0.1,0.01,1,0.13783652587567177,1500,False,True
4343,0,C4_la0.1_lp0.1_if0,MT,,,0.1,0.1,0,0.7679607836404578,200,True,False
4343,0,C4_la0.1_lp0.1_if0,MT,,,0.1,0.1,1,0.6687635155677335,809,True,True
4343,0,C4_la0.1_lp0.1_if1,MT,,,0.1,0.1,0,0.6964820956876256,333,True,True
4343,0,C4_la0.1_lp0.1_if1,MT,,,0.1,0.1,1,1.045881880345169,200,True,False
4343,0,C4_la0.1_lp0.1_if2,MT,,,0.1,0.1,0,0.7137396402560772,254,True,True
4343,0,C4_la0.1_lp0.1_if2,MT,,,0.1,0.1,1,0.7143262795530896,231,True,False
4343,0,C4_la0.1_lp1.0_if0,MT,,,0.1,1.0,0,10.210400829634013,200,True,False
4343,0,C4_la0.1_lp1.0_if0,MT,,,0.1,1.0,1,9.202655266928113,200,True,True
4343,0,C4_la0.1_lp1.0_if1,MT,,,0.1,1.0,0,10.15966270824975,200,True,False
4343,0,C4_la0.1_lp1.0_if1,MT,,,0.1,1.0,1,9.33584712029302,200,True,True
4343,0,C4_la0.1_lp1.0_if2,MT,,,0.1,1.0,0,10.153829262557792,200,True,False
4343,0,C4_la0.1_lp1.0_if2,MT,,,0.1,1.0,1,9.246010788097411,200,True,True
4343,0,C4_la1.0_lp0.01_if0,MT,,,1.0,0.01,0,0.5841960255456822,352,True,False
4343,0,C4_la1.0_lp0.01_if0,MT,,,1.0,0.01,1,0.5811493146001465,618,True,True
4343,0,C4_la1.0_lp0.01_if1,MT,,,1.0,0.01,0,0.5220338054418058,639,True,True
4343,0,C4_la1.0_lp0.01_if1,MT,,,1.0,0.01,1,0.5596919342178828,400,True,False
4343,0,C4_la1.0_lp0.01_if2,MT,,,1.0,0.01,0,0.6072689344989113,378,True,False
4343,0,C4_la1.0_lp0.01_if2,MT,,,1.0,0.01,1,0.5824233898620901,558,True,True
4343,0,C4_la1.0_lp0.1_if0,MT,,,1.0,0.1,0,1.0635879731887523,257,True,True
4343,0,C4_la1.0_lp0.1_if0,MT,,,1.0,0.1,1,1.0863953586116502,277,True,False
4343,0,C4_la1.0_lp0.1_if1,MT,,,1.0,0.1,0,1.0555022487440953,406,True,False
4343,0,C4_la1.0_lp0.1_if1,MT,,,1.0,0.1,1,1.047801943469414,436,True,True
4343,0,C4_la1.0_lp0.1_if2,MT,,,1.0,0.1,0,1.085928952701885,480,True,False
4343,0,C4_la1.0_lp0.1_if2,MT,,,1.0,0.1,1,1.0240641060028643,554,True,True
4343,0,C4_la1.0_lp1.0_if0,MT,,,1.0,1.0,0,11.16963455486823,200,True,False
4343,0,C4_la1.0_lp1.0_if0,MT,,,1.0,1.0,1,10.292970532304192,200,True,True
4343,0,C4_la1.0_lp1.0_if1,MT,,,1.0,1.0,0,11.085684464525663,200,True,False
4343,0,C4_la1.0_lp1.0_if1,MT,,,1.0,1.0,1,10.110873828683332,200,True,True
4343,0,C4_la1.0_lp1.0_if2,MT,,,1.0,1.0,0,11.123110742140579,200,True,False
4343,0,C4_la1.0_lp1.0_if2,MT,,,1.0,1.0,1,10.055915359713136,200,True,True
4343,0,C4_la10.0_lp0.01_if0,MT,,,10.0,0.01,0,1.3262771725765705,502,True,True
4343,0,C4_la10.0_lp0.01_if0,MT,,,10.0,0.01,1,1.3296090536256502,480,True,False
4343,0,C4_la10.0_lp0.01_if1,MT,,,10.0,0.01,0,1.5049638924918185,200,True,False
4343,0,C4_la10.0_lp0.01_if1,MT,,,10.0,0.01,1,1.2410052582675901,347,True,True
4343,0,C4_la10.0_lp0.01_if2,MT,,,10.0,0.01,0,1.4842963290247146,200,True,False
4343,0,C4_la10.0_lp0.01_if2,MT,,,10.0,0.01,1,1.2186192232762156,373,True,True
4343,0,C4_la10.0_lp0.1_if0,MT,,,10.0,0.1,0,1.9292573847837375,200,True,False
4343,0,C4_la10.0_lp0.1_if0,MT,,,10.0,0.1,1,1.821422759742377,294,True,True
4343,0,C4_la10.0_lp0.1_if1,MT,,,10.0,0.1,0,2.0370999744933673,200,True,False
4343,0,C4_la10.0_lp0.1_if1,MT,,,10.0,0.1,1,1.9777334440515904,383,True,True
4343,0,C4_la10.0_lp0.1_if2,MT,,,10.0,0.1,0,2.136423337711694,200,True,False
4343,0,C4_la10.0_lp0.1_if2,MT,,,10.0,0.1,1,1.7398721941867752,724,True,True
4343,0,C4_la10.0_lp1.0_if0,MT,,,10.0,1.0,0,11.621622155821264,200,True,False
4343,0,C4_la10.0_lp1.0_if0,MT,,,10.0,1.0,1,10.662274541714668,200,True,True
4343,0,C4_la10.0_lp1.0_if1,MT,,,10.0,1.0,0,11.61243432510978,200,True,False
4343,0,C4_la10.0_lp1.0_if1,MT,,,10.0,1.0,1,10.662000088527,200,True,True
4343,0,C4_la10.0_lp1.0_if2,MT,,,10.0,1.0,0,11.615382695074127,200,True,False
4343,0,C4_la10.0_lp1.0_if2,MT,,,10.0,1.0,1,10.662201707689839,200,True,True
4343,0,B0_WM_la0.1_lp0.0_if0,ST_WM,,,0.1,0.0,0,0.025891932998485197,1500,False,True
4343,0,B0_WM_la0.1_lp0.0_if0,ST_WM,,,0.1,0.0,1,0.027328659616640612,940,True,False
4343,0,B0_WM_la0.1_lp0.0_if1,ST_WM,,,0.1,0.0,0,0.023693504244977202,587,True,True
4343,0,B0_WM_la0.1_lp0.0_if1,ST_WM,,,0.1,0.0,1,0.027018336623756002,481,True,False
4343,0,B0_WM_la0.1_lp0.0_if2,ST_WM,,,0.1,0.0,0,0.025066143993955087,533,True,False
4343,0,B0_WM_la0.1_lp0.0_if2,ST_WM,,,0.1,0.0,1,0.024361553405940515,362,True,True
4343,0,B0_WM_la1.0_lp0.0_if0,ST_WM,,,1.0,0.0,0,0.21956266382039877,265,True,False
4343,0,B0_WM_la1.0_lp0.0_if0,ST_WM,,,1.0,0.0,1,0.17791095837489443,614,True,True
4343,0,B0_WM_la1.0_lp0.0_if1,ST_WM,,,1.0,0.0,0,0.16817454074301705,294,True,True
4343,0,B0_WM_la1.0_lp0.0_if1,ST_WM,,,1.0,0.0,1,0.18117320039644547,216,True,False
4343,0,B0_WM_la1.0_lp0.0_if2,ST_WM,,,1.0,0.0,0,0.15728966457110777,438,True,True
4343,0,B0_WM_la1.0_lp0.0_if2,ST_WM,,,1.0,0.0,1,0.1639539876228167,339,True,False
4343,0,B0_WM_la10.0_lp0.0_if0,ST_WM,,,10.0,0.0,0,0.6521277675876062,257,True,False
4343,0,B0_WM_la10.0_lp0.0_if0,ST_WM,,,10.0,0.0,1,0.621697704477266,200,True,True
4343,0,B0_WM_la10.0_lp0.0_if1,ST_WM,,,10.0,0.0,0,0.5480012824484526,418,True,True
4343,0,B0_WM_la10.0_lp0.0_if1,ST_WM,,,10.0,0.0,1,0.5598735429954571,303,True,False
4343,0,B0_WM_la10.0_lp0.0_if2,ST_WM,,,10.0,0.0,0,0.5331618530561884,200,True,True
4343,0,B0_WM_la10.0_lp0.0_if2,ST_WM,,,10.0,0.0,1,0.6125383515389378,398,True,False
4343,0,B0_FI_la0.1_lp0.0_if0,ST_FI,,,0.1,0.0,0,0.02328633019100415,428,True,False
4343,0,B0_FI_la0.1_lp0.0_if0,ST_FI,,,0.1,0.0,1,0.02064034750393368,473,True,True
4343,0,B0_FI_la0.1_lp0.0_if1,ST_FI,,,0.1,0.0,0,0.023879927909980486,513,True,True
4343,0,B0_FI_la0.1_lp0.0_if1,ST_FI,,,0.1,0.0,1,0.025573002861961243,481,True,False
4343,0,B0_FI_la0.1_lp0.0_if2,ST_FI,,,0.1,0.0,0,0.02637793504227681,430,True,True
4343,0,B0_FI_la0.1_lp0.0_if2,ST_FI,,,0.1,0.0,1,0.02709187086549258,420,True,False
4343,0,B0_FI_la1.0_lp0.0_if0,ST_FI,,,1.0,0.0,0,0.15067857934259676,564,True,False
4343,0,B0_FI_la1.0_lp0.0_if0,ST_FI,,,1.0,0.0,1,0.1369774526979445,725,True,True
4343,0,B0_FI_la1.0_lp0.0_if1,ST_FI,,,1.0,0.0,0,0.12684947755461998,737,True,True
4343,0,B0_FI_la1.0_lp0.0_if1,ST_FI,,,1.0,0.0,1,0.17237709934583342,265,True,False
4343,0,B0_FI_la1.0_lp0.0_if2,ST_FI,,,1.0,0.0,0,0.17009827900602226,372,True,True
4343,0,B0_FI_la1.0_lp0.0_if2,ST_FI,,,1.0,0.0,1,0.17063187879146408,637,True,False
