system_a,system_b,pair_name,n_seeds,median_score,mean_score,std_score,min_score,max_score,normalized_score
LIMBIC,LIMBIC,LIMBIC,0,0.3447144176230049,0.3447144176230049,0.0,0.3447144176230049,0.3447144176230049,0.3740781104941154
LIMBIC,FPN,LIMBIC-FPN,0,0.05820867959372117,0.05820867959372117,0.0,0.05820867959372117,0.05820867959372117,0.06096724156820685
LIMBIC,DMN,LIMBIC-DMN,0,0.29811159477641486,0.29811159477641486,0.0,0.29811159477641486,0.29811159477641486,0.3231477156745723
LIMBIC,VAS,LIMBIC-VAS,0,0.32188013894385104,0.32188013894385104,0.0,0.32188013894385104,0.32188013894385104,0.3491234241143422
LIMBIC,SUBCORTICAL,LIMBIC-SUBCORTICAL,0,0.18086268302334785,0.18086268302334785,0.0,0.18086268302334785,0.18086268302334785,0.19501098482882687
LIMBIC,CEREBELLAR,LIMBIC-CEREBELLAR,0,0.22140087059754654,0.22140087059754654,0.0,0.22140087059754654,0.22140087059754654,0.2393135779403878
FPN,FPN,FPN,0,0.009468647695794504,0.009468647695794504,0.0,0.009468647695794504,0.009468647695794504,0.007701174912758276
FPN,DMN,FPN-DMN,0,0.04943305632502303,0.04943305632502303,0.0,0.04943305632502303,0.04943305632502303,0.051376707549835296
FPN,VAS,FPN-VAS,0,0.05337437160151842,0.05337437160151842,0.0,0.05337437160151842,0.05337437160151842,0.05568401622512715
FPN,SUBCORTICAL,FPN-SUBCORTICAL,0,0.029990766389658384,0.029990766389658384,0.0,0.029990766389658384,0.029990766389658384,0.030128992451894543
FPN,CEREBELLAR,FPN-CEREBELLAR,0,0.0367128347183749,0.0367128347183749,0.0,0.0367128347183749,0.0367128347183749,0.03747527692724641
DMN,DMN,DMN,0,0.24448630347799324,0.24448630347799324,0.0,0.24448630347799324,0.24448630347799324,0.2645427408829764
DMN,VAS,DMN-VAS,0,0.2733530317020622,0.2733530317020622,0.0,0.2733530317020622,0.2733530317020622,0.2960900544532284
DMN,SUBCORTICAL,DMN-SUBCORTICAL,0,0.15359556786703585,0.15359556786703585,0.0,0.15359556786703585,0.15359556786703585,0.1652118255574582
DMN,CEREBELLAR,DMN-CEREBELLAR,0,0.1880221606648199,0.1880221606648199,0.0,0.1880221606648199,0.1880221606648199,0.20283529676336762
VAS,VAS,VAS,0,0.28896348197635474,0.28896348197635474,0.0,0.28896348197635474,0.28896348197635474,0.313150102476451
VAS,SUBCORTICAL,VAS-SUBCORTICAL,0,0.1658417974761465,0.1658417974761465,0.0,0.1658417974761465,0.1658417974761465,0.1785952489414007
VAS,CEREBELLAR,VAS-CEREBELLAR,0,0.20301323484148973,0.20301323484148973,0.0,0.20301323484148973,0.20301323484148973,0.2192184529747454
SUBCORTICAL,SUBCORTICAL,SUBCORTICAL,0,0.09177437520927823,0.09177437520927823,0.0,0.09177437520927823,0.09177437520927823,0.09764987205435588
SUBCORTICAL,CEREBELLAR,SUBCORTICAL-CEREBELLAR,0,0.1140720221606648,0.1140720221606648,0.0,0.1140720221606648,0.1140720221606648,0.1220180946944141
CEREBELLAR,CEREBELLAR,CEREBELLAR,0,0.1381540166204987,0.1381540166204987,0.0,0.1381540166204987,0.1381540166204987,0.14833636064836442
