system_a,system_b,pair_name,n_seeds,median_score,mean_score,std_score,min_score,max_score,normalized_score
LIMBIC,CEREBELLAR,LIMBIC-CEREBELLAR,0,0.1185578209511612,0.1185578209511612,0.0,0.1185578209511612,0.1185578209511612,0.8555479100720853
FPN,FPN,FPN,0,0.0430072490426288,0.0430072490426288,0.0,0.0430072490426288,0.0430072490426288,0.3597072741882138
FPN,DMN,FPN-DMN,0,0.1387973561490731,0.1387973561490731,0.0,0.1387973561490731,0.1387973561490731,0.6236660013056033
FPN,VAS,FPN-VAS,0,0.0821412665990073,0.0821412665990073,0.0,0.0821412665990073,0.0821412665990073,0.18951252116005557
FPN,SUBCORTICAL,FPN-SUBCORTICAL,0,0.055635388621861,0.055635388621861,0.0,0.055635388621861,0.055635388621861,0.4093202249507285
FPN,CEREBELLAR,FPN-CEREBELLAR,0,0.0501614237306224,0.0501614237306224,0.0,0.0501614237306224,0.0501614237306224,0.20269278334419982
DMN,DMN,DMN,0,0.4266029470330546,0.4266029470330546,0.0,0.4266029470330546,0.4266029470330546,0.20630892511319487
DMN,VAS,DMN-VAS,0,0.257119641320127,0.257119641320127,0.0,0.257119641320127,0.257119641320127,0.21413355600019424
DMN,SUBCORTICAL,DMN-SUBCORTICAL,0,0.1741506037031531,0.1741506037031531,0.0,0.1741506037031531,0.1741506037031531,0.386498255470196
DMN,CEREBELLAR,DMN-CEREBELLAR,0,0.1570159289201952,0.1570159289201952,0.0,0.1570159289201952,0.1570159289201952,0.7068711624851625
VAS,VAS,VAS,0,0.1467780853428974,0.1467780853428974,0.0,0.1467780853428974,0.1467780853428974,0.8843465794548225
VAS,SUBCORTICAL,VAS-SUBCORTICAL,0,0.1030635709789369,0.1030635709789369,0.0,0.1030635709789369,0.1030635709789369,0.34553872905138217
VAS,CEREBELLAR,VAS-CEREBELLAR,0,0.0929231480740326,0.0929231480740326,0.0,0.0929231480740326,0.0929231480740326,0.8645077233201107
SUBCORTICAL,SUBCORTICAL,SUBCORTICAL,0,0.0679250221393821,0.0679250221393821,0.0,0.0679250221393821,0.0679250221393821,0.7205009419353914
SUBCORTICAL,CEREBELLAR,SUBCORTICAL-CEREBELLAR,0,0.062938102480246,0.062938102480246,0.0,0.062938102480246,0.062938102480246,0.1464129899208403
CEREBELLAR,CEREBELLAR,CEREBELLAR,0,0.0557496197870807,0.0557496197870807,0.0,0.0557496197870807,0.0557496197870807,0.006084999899604093
